取引日,出金金額（円）,入金金額（円）,海外出金金額,通貨,変換レート（円）,利用国,取引内容,取引先,取引方法,支払い区分,利用者,取引番号
2025/02/15 00:55:03,-,"5,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01930877297626619908
2025/02/15 00:37:20,"3,500",-,-,-,-,-,送った金額,丸山司,PayPay残高,-,-,01930868175116591104
2025/02/15 00:36:56,"8,000",-,-,-,-,-,送った金額,鈴木俊史,PayPay残高,-,-,01930867968957407236
2025/02/14 20:22:04,-,"1,400",-,-,-,-,受け取った金額,鈴木俊史,PayPay残高,-,-,01930736603090231328
2025/02/14 20:21:58,-,"1,400",-,-,-,-,受け取った金額,丸山司,PayPay残高,-,-,01930736560135856131
2025/02/14 12:13:14,749,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04641632944409051140
2025/02/14 12:13:13,-,3,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04641632944409051140
2025/02/13 18:52:29,-,5,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04641096545942159364
2025/02/13 18:52:29,"1,178",-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,"PayPayポイント (1円), PayPay残高 (1,177円)",-,-,04641096545942159364
2025/02/12 18:04:41,285,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04640329748251197441
2025/02/12 18:04:41,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04640329748251197441
2025/02/12 10:39:21,-,2,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04640100216608899074
2025/02/12 10:39:21,627,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,"PayPayポイント (49円), PayPay残高 (578円)",-,-,04640100216608899074
2025/02/12 00:44:40,-,"2,000",-,-,-,-,受け取った金額,村田雅弥,PayPay残高,-,-,01928645435048468484
2025/02/12 00:44:28,-,"2,000",-,-,-,-,受け取った金額,宮元健斗だよ,PayPay残高,-,-,01928645340559892480
2025/02/12 00:31:06,293,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04639786735535120385
2025/02/12 00:31:06,-,1,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04639786735535120385
2025/02/11 18:59:47,-,3,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04639615967636152328
2025/02/11 18:59:47,671,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04639615967636152328
2025/02/11 13:20:23,-,1,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04639441042207432705
2025/02/11 13:20:23,230,-,-,-,-,-,支払い,ファミリーマート - 渋谷フィンガーアベニュー,PayPay残高,-,-,04639441042207432705
2025/02/10 21:57:21,-,27,-,-,-,-,ポイント、残高の獲得,海底撈,PayPayポイント,-,-,04638965314450161665
2025/02/10 21:57:21,"5,560",-,-,-,-,-,支払い,海底撈 - 新宿店,"PayPayポイント (6円), PayPay残高 (5,554円)",-,-,04638965314450161665
2025/02/10 21:57:08,-,"10,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01927816918679216136
2025/02/09 17:46:05,293,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04638093650837929984
2025/02/09 17:46:05,-,1,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04638093650837929984
2025/02/09 17:18:22,-,"2,000",-,-,-,-,受け取った金額,ほっともっと,PayPay残高,-,-,01926931073083695118
2025/02/09 14:43:42,-,1,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04637999642593337346
2025/02/09 14:43:42,294,-,-,-,-,-,支払い,ファミリーマート - 渋谷マークシティ,PayPay残高,-,-,04637999642593337346
2025/02/09 13:00:19,-,"2,000",-,-,-,-,受け取った金額,オノ,PayPay残高,-,-,01926798083717160960
2025/02/09 12:29:23,"1,310",-,-,-,-,-,支払い,かにチャーハンの店 - かにチャーハンの店　渋谷店,PayPay残高,-,-,04637930424899960836
2025/02/09 12:29:23,-,6,-,-,-,-,ポイント、残高の獲得,かにチャーハンの店,PayPayポイント,-,-,04637930424899960836
2025/02/09 10:24:39,230,-,-,-,-,-,支払い,ファミリーマート - 渋谷マークシティ,"PayPayポイント (5円), PayPay残高 (225円)",-,-,04637866137830072320
2025/02/09 10:24:39,-,1,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04637866137830072320
2025/02/09 10:06:37,-,"1,000",-,-,-,-,受け取った金額,村田雅弥,PayPay残高,-,-,01926708559420530688
2025/02/08 21:56:27,"1,347",-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04637480509895819265
2025/02/08 21:56:26,-,6,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04637480509895819265
2025/02/08 21:56:23,-,"2,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01926332191433023498
2025/02/08 21:23:47,322,-,-,-,-,-,支払い,ローソン - 恵比寿南一丁目,PayPay残高,-,-,04637463682214756352
2025/02/08 21:23:47,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04637463682214756352
2025/02/08 13:23:04,880,-,-,-,-,-,支払い,渋谷PARCO - チュウカソバセンモン タナカソバテン シブヤパルコテン,PayPay残高,-,-,04637215922730303490
2025/02/08 13:23:04,-,4,-,-,-,-,ポイント、残高の獲得,渋谷PARCO,PayPayポイント,-,-,04637215922730303490
2025/02/08 13:23:00,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01926067604266803204
2025/02/08 10:18:07,419,-,-,-,-,-,支払い,ファミリーマート - 渋谷フィンガーアベニュー,"PayPayポイント (14円), PayPay残高 (405円)",-,-,04637120600226349057
2025/02/08 10:18:07,-,2,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04637120600226349057
2025/02/07 21:00:16,"2,000",-,-,-,-,-,送った金額,ミヤケイ,PayPay残高,-,-,01925561098777862144
2025/02/07 20:58:20,-,"2,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01925560102341189641
2025/02/07 18:03:11,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04636618114823348232
2025/02/07 18:03:11,372,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04636618114823348232
2025/02/07 18:03:00,-,"3,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01925469744820903939
2025/02/07 12:25:44,397,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04636444203007516673
2025/02/07 12:25:44,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04636444203007516673
2025/02/07 09:31:04,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04636354171903057921
2025/02/07 09:31:04,397,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,"PayPayポイント (19円), PayPay残高 (378円)",-,-,04636354171903057921
2025/02/06 11:46:24,538,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,"PayPayポイント (46円), PayPay残高 (492円)",-,-,04635681760412647426
2025/02/06 11:46:24,-,2,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04635681760412647426
2025/02/06 11:46:17,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01924533416175345669
2025/02/05 20:38:53,-,1,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04635214012702359554
2025/02/05 20:38:51,296,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04635214012702359554
2025/02/05 17:23:32,646,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,"PayPayポイント (8円), PayPay残高 (638円)",-,-,04635113347259006976
2025/02/05 17:23:32,-,3,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04635113347259006976
2025/02/04 09:50:43,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04634137788386934784
2025/02/04 09:50:43,389,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04634137788386934784
2025/02/03 21:36:54,3,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04633759590747209728
2025/02/03 21:36:40,-,2,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04633759461898248193
2025/02/03 21:36:40,527,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,"PayPayポイント (93円), PayPay残高 (434円)",-,-,04633759461898248193
2025/02/02 18:12:42,397,-,-,-,-,-,支払い,セブン-イレブン - 世田谷三軒茶屋２丁目,"PayPayポイント (47円), PayPay残高 (350円)",-,-,04632912176519921664
2025/02/02 18:12:42,-,1,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04632912176519921664
2025/02/02 17:11:45,-,"2,000",-,-,-,-,受け取った金額,ほっともっと,PayPay残高,-,-,01921732479016853504
2025/01/31 22:20:00,650,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,"PayPayポイント (9円), PayPay残高 (641円)",-,-,04631555293271842818
2025/01/31 22:20:00,-,3,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04631555293271842818
2025/01/30 23:57:40,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01919715167235678208
2025/01/29 12:05:37,397,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04629754301812031493
2025/01/29 12:05:37,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04629754301812031493
2025/01/29 10:27:46,"2,000",-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04629703861716434947
2025/01/29 10:27:45,-,10,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04629703861716434947
2025/01/29 10:27:41,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01918555534657298438
2025/01/29 10:26:26,606,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04629703183111192576
2025/01/29 10:26:26,-,3,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04629703183111192576
2025/01/27 14:06:51,-,2,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04628332435708682245
2025/01/27 14:06:51,450,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04628332435708682245
2025/01/26 15:09:44,-,"2,000",-,-,-,-,受け取った金額,ほっともっと,PayPay残高,-,-,01916474391068418072
2025/01/26 13:26:43,-,8,-,-,-,-,ポイント、残高の獲得,東京基地離スペイン坂店,PayPayポイント,-,-,04627569580797517825
2025/01/26 13:26:43,"1,760",-,-,-,-,-,支払い,東京基地離スペイン坂店 - スペイン坂店,PayPay残高,-,-,04627569580797517825
2025/01/26 10:03:31,-,2,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04627464852315037702
2025/01/26 10:03:31,510,-,-,-,-,-,支払い,ファミリーマート - 渋谷フィンガーアベニュー,"PayPayポイント (11円), PayPay残高 (499円)",-,-,04627464852315037702
2025/01/25 14:02:04,631,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,"PayPayポイント (102円), PayPay残高 (529円)",-,-,04626845638289973248
2025/01/25 14:02:04,-,2,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04626845638289973248
2025/01/25 01:54:50,-,"1,000",-,-,-,-,受け取った金額,宮元健斗だよ,PayPay残高,-,-,01915322532380631044
2025/01/24 23:17:29,"5,500",-,-,-,-,-,支払い,ASOBIBAR - 渋谷横丁前店,PayPay残高,-,-,04626389727511461888
2025/01/24 23:17:29,-,27,-,-,-,-,ポイント、残高の獲得,ASOBIBAR,PayPayポイント,-,-,04626389727511461888
2025/01/24 23:01:38,-,"3,515",-,-,-,-,受け取った金額,宮元健斗だよ,PayPay残高,-,-,01915233265778958371
2025/01/24 23:00:22,"7,030",-,-,-,-,-,支払い,鳥貴族 - 鳥貴族　渋谷道玄坂店,"PayPayポイント (170円), PayPay残高 (6,860円)",-,-,04626380905648881665
2025/01/24 23:00:22,-,34,-,-,-,-,ポイント、残高の獲得,鳥貴族,PayPayポイント,-,-,04626380905648881665
2025/01/24 23:00:15,-,"10,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01915232561405222913
2025/01/24 16:41:24,-,2,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04626185579126128649
2025/01/24 16:41:24,451,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPayポイント,-,-,04626185579126128649
2025/01/22 13:13:48,230,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPayポイント,-,-,04624594250791919617
2025/01/22 13:13:48,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04624594250791919617
2025/01/21 19:57:41,"2,327",-,-,-,-,-,支払い,セブン-イレブン - 世田谷三軒茶屋２丁目,PayPay残高,-,-,04624060240328155137
2025/01/21 19:57:41,-,11,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04624060240328155137
2025/01/21 19:57:37,-,"2,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01912911921853095936
2025/01/21 14:58:31,230,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,"PayPayポイント (1円), PayPay残高 (229円)",-,-,04623906051002499077
2025/01/21 14:58:31,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04623906051002499077
2025/01/20 12:34:01,-,2,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04623089397330485262
2025/01/20 12:34:01,589,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,"PayPayポイント (10円), PayPay残高 (579円)",-,-,04623089397330485262
2025/01/19 17:00:43,425,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,"PayPayポイント (1円), PayPay残高 (424円)",-,-,04622484691705233410
2025/01/19 17:00:43,-,2,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04622484691705233410
2025/01/18 21:28:34,"1,000",-,-,-,-,-,送った金額,村田雅弥,PayPay残高,-,-,01910732277472354332
2025/01/18 20:04:49,"10,000",-,-,-,-,-,送った金額,村田雅弥,PayPay残高,-,-,01910689121642422280
2025/01/18 20:04:46,-,"10,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01910689095874240520
2025/01/18 19:50:36,"6,400",-,-,-,-,-,送った金額,後藤啓介,PayPay残高,-,-,01910681785836822549
2025/01/18 19:50:33,-,"10,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01910681768660590603
2025/01/18 14:21:25,-,3,-,-,-,-,ポイント、残高の獲得,デイリーヤマザキ,PayPayポイント,-,-,04621660410171236357
2025/01/18 14:21:25,656,-,-,-,-,-,支払い,デイリーヤマザキ - 渋谷区神南,"PayPayポイント (6円), PayPay残高 (650円)",-,-,04621660410171236357
2025/01/17 21:30:16,"6,000",-,-,-,-,-,送った金額,tomori,PayPay残高,-,-,01909990983298424852
2025/01/17 21:30:13,-,"5,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01909990966121291780
2025/01/16 21:54:56,365,-,-,-,-,-,支払い,セブン-イレブン - 世田谷三軒茶屋２丁目,"PayPayポイント (184円), PayPay残高 (181円)",-,-,04620409818774003714
2025/01/14 21:36:42,"7,027",-,-,-,-,-,送った金額,宮元健斗だよ,PayPay残高,-,-,01907767796554506242
2025/01/14 21:36:27,-,"7,027",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01907767659120648203
2025/01/14 15:04:15,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04618713804908814341
2025/01/14 15:04:15,371,-,-,-,-,-,支払い,ローソン - Ａｂｅｍａ　Ｔｏｗｅｒｓ,PayPay残高,-,-,04618713804908814341
2025/01/13 20:18:14,"8,590",-,-,-,-,-,支払い,丸港水産 - 新宿店,"PayPayポイント (20円), PayPay残高 (8,570円)",-,-,04618133468927574017
2025/01/13 20:18:14,-,42,-,-,-,-,ポイント、残高の獲得,丸港水産,PayPayポイント,-,-,04618133468927574017
2025/01/13 20:17:50,-,"10,000",-,-,-,-,返金,丸港水産 - 新宿店,"PayPayポイント (20円), PayPay残高 (9,980円)",-,-,04618132721602928641
2025/01/13 20:17:49,49,-,-,-,-,-,ポイント、残高の取消,-,PayPayポイント,-,-,04618132721602928641
2025/01/13 20:16:48,-,49,-,-,-,-,ポイント、残高の獲得,丸港水産,PayPayポイント,-,-,04618132721602928641
2025/01/13 20:16:48,"10,000",-,-,-,-,-,支払い,丸港水産 - 新宿店,"PayPayポイント (20円), PayPay残高 (9,980円)",-,-,04618132721602928641
2025/01/13 20:16:47,-,"10,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01906984428883451912
2025/01/13 03:51:55,-,7,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04617625116598001667
2025/01/13 03:51:55,"1,490",-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,"PayPayポイント (5円), PayPay残高 (1,485円)",-,-,04617625116598001667
2025/01/12 17:57:16,"5,000",-,-,-,-,-,送った金額,村田雅弥,PayPay残高,-,-,01906170352188235792
2025/01/12 17:57:11,-,"3,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01906170317833609217
2025/01/12 17:13:47,"10,000",-,-,-,-,-,送った金額,村田雅弥,PayPay残高,-,-,01906147941049704452
2025/01/12 17:13:24,-,"10,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01906147752074797069
2025/01/12 08:54:20,-,"4,000",-,-,-,-,受け取った金額,tomori,PayPay残高,-,-,01905890535071277056
2025/01/11 19:52:24,523,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04616635813831524354
2025/01/11 19:52:24,-,2,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04616635813831524354
2025/01/11 19:52:20,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,01905487495344578568
2025/01/11 12:52:52,230,-,-,-,-,-,支払い,ファミリーマート - 渋谷フィンガーアベニュー,PayPay残高,-,-,04616419587997999110
2025/01/11 12:52:52,-,1,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04616419587997999110
2025/01/11 09:35:10,701,-,-,-,-,-,支払い,ローソン - ＬＡＷＳＯＮ＋ｔｏｋｓ三軒茶屋駅,"PayPayポイント (4円), PayPay残高 (697円)",-,-,04616317694193410048
2025/01/11 09:35:10,-,3,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04616317694193410048
